order_id,product_id,row_id,quantity,sales,discount,profit,shipping_cost
IN-2014-CS12175130-41788,TEC-PH-5356,28108,6,3181.77,0.17,344.97,359.09
IT-2013-JD16060120-41515,OFF-ST-5691,16456,11,1392.63,0.1,-139.56,358.96
IN-2012-GH1466527-41074,FUR-CH-5412,23791,8,1296.24,0.0,285.12,358.85
IN-2015-CM1193527-42244,OFF-AP-3578,28128,3,1682.91,0.0,487.98,358.51
MX-2012-JB1600093-41208,TEC-PH-5839,4585,3,1278.0,0.0,89.46,358.176
RS-2015-RB9465108-42082,TEC-PH-5268,41299,4,2570.76,0.0,976.8,357.89
MX-2015-RB1979518-42258,FUR-TA-3763,8753,5,2332.96,0.2,349.86,357.789
ID-2013-PO191957-41514,FUR-BO-5762,31293,6,1582.2,0.4,-870.3,357.21
CA-2015-AS10090140-42264,TEC-AC-5138,34753,3,71.98,0.2,19.79,16.53
IN-2014-TS212057-41852,FUR-TA-5053,31033,6,1512.0,0.0,498.96,356.84
CA-2014-AS10090140-41812,OFF-BI-5638,36523,6,186.14,0.2,60.5,15.46
SF-2015-MV8190117-42362,TEC-PH-3148,49752,4,2550.0,0.0,714.0,355.92
CA-2015-AS10090140-42264,TEC-AC-5094,34757,2,47.98,0.2,14.4,13.56
ES-2013-BD11560139-41327,FUR-CH-4655,20145,5,2285.7,0.0,845.7,355.06
IN-2015-PS1876059-42288,FUR-BO-3648,24211,9,1029.26,0.07,10.82,354.47
US-2015-FM1421551-42115,TEC-CO-4577,4027,5,1058.28,0.002,-2.12,354.423
IN-2014-CA1277558-41802,TEC-PH-3149,23212,9,5751.54,0.0,2817.99,353.85
ES-2014-CD1279048-41899,FUR-BO-5969,14952,7,2442.07,0.1,-244.25,353.57
IN-2015-NL1831092-42266,OFF-ST-6046,30312,6,1190.52,0.0,178.56,353.42
IT-2015-TB2105545-42334,OFF-AP-4502,11657,7,3150.82,0.1,-35.09,353.04
ES-2015-NF1847548-42248,TEC-CO-3595,17552,5,1599.9,0.0,719.85,352.79
IN-2015-KD1649527-42175,FUR-BO-3627,26759,5,2063.4,0.0,123.75,352.64
HU-2015-EH412557-42300,OFF-ST-5702,50837,6,1269.9,0.0,558.72,352.52
IN-2012-KB1660058-41136,FUR-BO-3639,20869,9,3274.02,0.0,261.9,351.08
MX-2015-CS1246093-42259,TEC-PH-5841,2397,2,848.32,0.0,110.28,351.067
CA-2015-AS10090140-42096,OFF-ST-4516,33698,6,94.2,0.0,23.55,12.42
ES-2015-MG1769564-42018,TEC-CO-6012,15132,8,2847.36,0.0,711.84,350.68
ID-2015-VF21715102-42321,FUR-CH-5380,27129,5,1725.75,0.25,-483.3,350.68
ID-2014-AM1070559-41803,TEC-CO-4568,25179,6,1479.31,0.07,-63.65,350.31
CA-2015-AS10090140-42264,FUR-FU-4050,34754,3,22.51,0.2,2.25,5.83
IN-2015-BP11290113-42269,TEC-CO-4588,24610,9,1282.23,0.0,12.69,349.88
AO-2012-HZ49504-40916,FUR-BO-4850,50724,6,2478.6,0.0,49.5,349.87
CA-2012-AS10090140-41173,FUR-FU-3844,40952,3,97.44,0.0,35.08,5.5
IN-2014-EM1382566-41850,TEC-CO-4578,28226,3,959.76,0.0,460.62,348.48
US-2015-AS10090140-42341,OFF-AR-5285,33191,3,34.65,0.0,10.4,4.99
IN-2015-BS1180059-42124,OFF-AP-4504,25941,10,4135.64,0.17,847.04,348.08
MX-2012-DV1346539-41179,FUR-BO-5951,581,8,2325.28,0.0,511.52,347.815
IN-2015-MB173057-42179,FUR-BO-5948,21263,14,5486.67,0.1,2316.51,346.6
IT-2012-PC19000120-41004,OFF-ST-5700,13571,8,1523.66,0.1,-50.98,345.81
IT-2015-CA1231045-42223,TEC-PH-5355,11639,3,1625.24,0.15,-76.57,345.78
CA-2015-AS10090140-42096,OFF-FA-6129,33699,5,28.4,0.0,13.35,4.46
ES-2015-MB1808545-42049,OFF-ST-6261,13307,4,734.94,0.1,130.62,344.98
CA-2012-AS10090140-41266,OFF-AP-3367,40245,1,13.97,0.0,3.63,2.16
RO-2013-DB3660107-41503,FUR-CH-5456,43307,8,1391.52,0.0,69.36,344.5
CA-2013-AS10090140-41587,OFF-EN-2848,33286,3,26.22,0.0,12.32,2.15
MX-2013-BG1174018-41493,OFF-AP-4960,9702,7,2461.06,0.0,566.02,343.809
CA-2014-AS10090140-41812,OFF-BI-6094,36522,5,36.56,0.2,12.8,2.02
CA-2014-AS10090140-41762,OFF-ST-3078,39145,3,18.94,0.2,-3.79,1.79
IN-2013-KB1631578-41495,TEC-MA-5005,22762,7,1226.19,0.0,612.99,340.09
ID-2014-PK190757-41691,FUR-TA-3359,20867,5,1809.26,0.3,-258.5,339.47
ID-2013-CS121757-41473,TEC-AC-3402,28836,8,1863.0,0.1,393.24,339.06
CA-2014-AS10090140-41894,OFF-LA-6021,37405,2,6.0,0.2,2.1,1.46
ES-2015-AF1088545-42103,OFF-ST-6049,12815,7,1244.19,0.1,-13.92,338.33
ES-2013-SJ2050045-41443,FUR-TA-3343,16587,4,2364.1,0.35,-218.3,338.1
ES-2014-DM1295545-42004,TEC-CO-4590,18691,6,1946.31,0.15,114.45,337.93
CA-2014-AS10090140-41762,OFF-ST-6158,39146,3,12.67,0.2,-3.17,1.42
IT-2013-CC1261048-41289,OFF-AP-4497,17534,9,2283.71,0.1,-0.22,337.07
CG-2013-BW106533-41437,TEC-PH-5840,46920,4,2549.76,0.0,1172.88,336.65
IN-2015-BE114557-42080,TEC-CO-4568,20521,14,3299.56,0.1,366.28,336.02
ES-2013-TG2164014-41591,OFF-AP-3867,12032,9,2489.4,0.0,273.78,335.95
CA-2014-AS10090140-41762,OFF-LA-3224,39147,2,5.04,0.2,1.76,1.35
CA-2015-AS10090140-42264,OFF-BI-3473,34755,2,3.44,0.7,-2.76,1.31
ES-2015-VM2168545-42140,FUR-BO-5971,11549,9,1189.24,0.1,250.99,334.23
CA-2013-AS10090140-41587,OFF-BI-3473,33284,3,17.22,0.0,7.92,1.3
MX-2015-SC2069539-42360,FUR-CH-4530,2808,4,1269.6,0.0,355.44,333.148
ID-2014-SN2056097-41896,TEC-PH-3148,29513,11,3499.16,0.5,-3009.44,333.1
ID-2014-CD122807-41646,FUR-TA-5059,25671,5,2993.03,0.3,726.83,333.06
ES-2015-CC1210045-42182,TEC-CO-3595,14419,3,815.95,0.15,287.92,333.02
ES-2013-BG1103544-41468,TEC-MA-5502,17361,4,1245.0,0.0,161.76,332.96
IN-2015-CC125507-42046,TEC-CO-3706,30082,8,1027.73,0.1,182.69,332.2
IN-2015-AB101057-42153,TEC-CO-3609,22207,5,1703.03,0.1,737.93,332.14
IN-2015-SV2078559-42110,OFF-ST-6049,29552,11,1803.08,0.17,-130.39,332.13
ES-2015-HW1493545-42335,FUR-BO-5798,17894,5,676.49,0.1,195.29,330.51
IN-2012-AS1028558-41221,FUR-CH-5447,20583,7,969.36,0.0,348.81,330.01
ES-2015-LD1685545-42265,FUR-BO-3639,13924,5,1637.01,0.1,90.81,329.73
MX-2015-NS1850528-42059,TEC-CO-6010,9294,7,1655.96,0.002,13.2,329.577
MX-2014-CM1271582-41885,FUR-CH-5379,4116,4,976.96,0.2,232.0,328.659
IN-2014-VG2180527-41996,FUR-BO-3641,20795,2,731.34,0.0,175.5,328.35
GH-2015-JD606049-42172,OFF-AP-4956,42763,4,1239.0,0.0,0.0,327.94
ID-2015-MG17680144-42078,FUR-CH-5378,26473,5,1680.61,0.27,368.26,327.81
IN-2015-CD1228058-42197,FUR-BO-5763,27819,5,2190.75,0.0,65.7,327.55
ES-2015-DB13210139-42164,TEC-MA-4206,13350,4,935.17,0.1,114.25,327.11
ES-2015-CS118608-42292,OFF-ST-4057,16761,8,1026.96,0.0,441.36,326.35
IN-2015-AF1088558-42222,TEC-PH-3148,21010,4,2550.0,0.0,280.44,326.32
ID-2013-BN11470130-41633,TEC-PH-5267,27825,5,2667.54,0.17,-417.81,326.27
ES-2013-GG1465045-41615,TEC-CO-4792,17478,4,1224.71,0.15,-129.73,326.27
ES-2014-EM1406548-41775,TEC-PH-3805,19561,4,2605.92,0.0,1042.32,326.05
IR-2014-BS166560-41807,OFF-ST-5700,44597,14,2962.68,0.0,207.06,325.93
IN-2015-AC1045058-42311,FUR-TA-4711,20408,5,2664.0,0.0,905.7,325.54
ES-2013-CK1220564-41422,TEC-CO-4592,12983,4,1513.56,0.0,741.6,325.45
ES-2014-JD16150139-41868,FUR-BO-4848,13735,3,1233.63,0.0,234.36,325.32
UP-2012-CC2550137-41062,FUR-TA-5059,48022,1,855.15,0.0,384.81,325.04
IT-2012-MS17830139-41103,TEC-MA-5511,14389,4,956.34,0.1,-95.7,324.98
CA-2013-AS10090140-41587,OFF-PA-6535,33287,3,17.34,0.0,8.5,1.24
ES-2012-GT14710120-41198,FUR-CH-4654,10404,5,1838.52,0.2,160.77,324.09
IN-2012-CL1270058-41226,TEC-PH-5268,20974,7,4498.83,0.0,674.73,323.75
ES-2015-MM1792045-42199,TEC-PH-3805,18458,8,1824.14,0.65,-1303.06,321.54
MX-2015-CM1216093-42158,FUR-BO-5762,8295,8,2344.0,0.0,46.88,321.421
IN-2015-DB1306027-42353,TEC-PH-5263,22899,14,2043.72,0.0,756.0,321.36
MZ-2015-JW522087-42183,OFF-ST-5708,50603,14,856.8,0.0,265.44,321.23
US-2015-BN1147082-42358,OFF-AP-3872,3904,7,2509.36,0.0,426.58,320.956
IN-2013-JC157757-41310,FUR-CH-5378,29555,2,819.94,0.1,191.32,320.92
MX-2012-HL1504093-40929,FUR-TA-3764,6826,6,2797.25,0.2,-0.07,320.376
MX-2013-LH1690018-41489,OFF-ST-6046,5112,11,1455.08,0.0,261.8,320.29
ID-2015-DV1304559-42304,FUR-BO-5786,21391,6,2189.09,0.07,541.37,320.28
IN-2013-BT1153058-41331,FUR-TA-3344,28557,6,5451.3,0.0,327.06,320.27
IR-2013-BM165060-41436,TEC-PH-5269,43344,2,1291.08,0.0,296.94,319.58
IN-2012-MG1820558-40962,TEC-CO-4590,26889,4,1526.52,0.0,732.72,319.53
CA-2012-AS10090140-41173,OFF-BI-3729,40953,1,3.98,0.2,1.39,1.22
MX-2014-FC1424528-41840,FUR-CH-5442,480,6,1869.72,0.0,205.56,318.169
MX-2014-TT2122051-41727,FUR-BO-5968,9263,7,1815.24,0.0,471.94,318.08
IN-2015-CY1274558-42300,TEC-CO-4578,27724,3,959.76,0.0,460.62,317.81
MX-2015-SJ2021582-42179,TEC-PH-3806,4402,7,3045.84,0.0,1035.58,317.165
MX-2014-PB1880593-41942,TEC-PH-3148,5051,5,2125.0,0.0,297.5,316.764
CM-2013-BP123022-41621,TEC-AC-5224,46653,4,976.08,0.0,292.8,316.66
IN-2014-RW1969027-41763,TEC-CO-3688,23634,4,1266.36,0.0,265.92,316.59
CA-2012-AS10090140-41173,OFF-AR-3285,40954,4,13.04,0.0,5.74,1.16
ZA-2012-DB3360146-41159,FUR-TA-3442,48565,4,2134.44,0.0,682.92,315.57
ES-2013-DK1315048-41386,TEC-CO-3709,10620,14,4748.44,0.1,844.12,315.29
SF-2014-RW9540117-41942,TEC-MA-5502,49848,6,1867.5,0.0,242.64,314.81
IN-2012-PS1904527-41014,FUR-CH-5411,22108,6,1001.7,0.0,250.38,314.7
CA-2014-AS10090140-41894,OFF-BI-4884,37406,3,1.91,0.8,-3.24,1.11
CA-2014-AB10105140-41991,OFF-BI-4345,40336,13,9892.74,0.0,4946.37,498.7
IN-2015-MO1780066-42308,OFF-AP-3873,29593,8,4306.32,0.0,1722.48,314.15
IN-2014-NF1847527-41741,OFF-AP-3573,24338,3,899.55,0.0,323.82,313.71
IN-2014-MR1754558-41954,TEC-CO-3683,21510,4,763.92,0.0,381.96,313.66
IT-2013-CB1241548-41560,TEC-PH-5355,16814,4,2544.24,0.0,1093.92,313.58
ID-2013-LC1705092-41560,FUR-CH-4531,30674,4,1136.66,0.4,-189.46,313.52
IN-2015-RA1988527-42034,FUR-CH-5380,27537,5,2301.0,0.0,91.95,313.45
CG-2013-MG814533-41559,TEC-PH-3805,43180,6,3908.88,0.0,1563.48,313.31
CA-2015-AB10105140-42161,TEC-PH-5089,35208,3,470.38,0.2,52.92,137.41
CA-2015-AB10105140-42328,FUR-FU-2871,33848,6,821.88,0.0,213.69,83.56
ID-2014-EM1396058-41901,OFF-AP-3580,26224,4,2249.16,0.0,224.88,311.14
MX-2013-DJ1342082-41639,OFF-AP-4505,7454,7,2528.26,0.0,176.96,310.748
ES-2015-CD1192045-42367,FUR-TA-5064,12080,5,1461.14,0.35,202.19,310.17
MX-2014-BO1142582-41958,TEC-PH-3806,3149,7,3045.84,0.0,1035.58,309.748
CA-2012-AB10105140-41262,OFF-BI-4827,35580,3,1103.97,0.0,496.79,63.82
CA-2015-AB10105140-42143,TEC-PH-2879,36011,2,344.7,0.2,38.78,48.59
ID-2015-KM16720102-42255,FUR-BO-3626,29277,8,2152.96,0.35,198.64,309.11
ES-2014-SV2078545-41807,TEC-AC-5136,12329,5,1244.1,0.0,447.75,309.0
MX-2012-BG1169582-41250,FUR-CH-5773,4891,9,2226.82,0.2,500.98,308.658
IN-2015-CS121307-42266,FUR-BO-5761,20557,4,1586.41,0.1,17.53,307.98
US-2014-AB10105140-41908,FUR-TA-3412,32706,3,393.17,0.5,-204.45,22.1
IZ-2015-BD163561-42045,OFF-AP-4966,42472,6,3425.4,0.0,1233.0,307.83
ES-2015-RF19345120-42043,OFF-AP-4743,18030,2,1136.94,0.0,568.44,307.43
ID-2014-JE1616559-41856,FUR-BO-3642,21339,2,677.64,0.07,211.26,307.25
IR-2015-MG768060-42109,FUR-BO-3641,45460,2,731.34,0.0,80.4,305.98
CA-2013-AB10105140-41585,TEC-MA-3700,40403,3,287.91,0.4,33.59,18.31
IN-2015-CC1247558-42129,TEC-CO-3596,20424,4,1272.72,0.0,534.48,305.27
ES-2014-LT1676564-41947,OFF-AP-4732,14311,6,1856.34,0.0,909.54,305.25
ES-2015-FH14365120-42165,TEC-PH-3148,17539,4,2295.0,0.1,459.0,305.2
ES-2013-BF1097545-41517,TEC-PH-5354,11156,3,1622.18,0.15,324.38,305.16
IN-2014-CJ1201027-41810,TEC-PH-3802,23192,7,1063.44,0.0,361.41,304.95
HU-2015-SH997557-42239,TEC-AC-5226,41919,14,3449.88,0.0,275.94,304.75
US-2013-SL2015582-41422,FUR-BO-4861,3700,3,585.46,0.2,-0.02,304.53
LI-2015-NC834073-42143,TEC-CO-6009,44276,4,1429.44,0.0,471.6,304.5
SF-2014-JB5400117-41758,FUR-TA-4712,43590,2,1057.8,0.0,158.64,304.36
IN-2014-VG2180527-41996,FUR-BO-3642,20792,3,1092.96,0.0,393.39,304.16
MX-2015-TB2125031-42289,FUR-TA-3760,5306,5,1483.0,0.0,741.5,303.649
MX-2015-PS1897028-42109,OFF-AP-3872,764,5,1792.4,0.0,304.7,303.631
ES-2015-BB1154548-42336,FUR-BO-5788,14821,7,2455.68,0.1,-191.16,303.59
GG-2013-SG1047047-41405,TEC-CO-3597,44182,6,1900.44,0.0,417.96,303.45
IN-2014-SP20920130-41808,TEC-PH-5839,23368,7,3712.59,0.17,849.87,302.99
IN-2013-NZ1856558-41398,TEC-CO-3678,23419,9,2372.22,0.0,0.0,302.82
IN-2012-Dp1324027-41223,TEC-PH-5354,27407,9,5725.35,0.0,1602.99,302.61
ES-2015-GZ1447064-42362,FUR-BO-4862,17215,7,2553.18,0.0,842.52,302.55
MX-2015-AH1007582-42139,OFF-AP-4503,4570,6,2003.52,0.0,861.48,302.477
PL-2015-CB2025103-42347,TEC-CO-5997,46523,4,1188.36,0.0,95.04,302.14
IN-2012-SC200507-41249,TEC-PH-5356,29496,5,2875.1,0.1,511.1,302.01
IT-2014-AM10705125-41892,FUR-CH-4530,11991,5,2380.5,0.0,952.2,301.73
AL-2012-SC102302-40970,TEC-MA-6138,42964,10,1619.1,0.0,258.9,301.73
ID-2013-JS1559559-41275,OFF-AP-4745,29626,6,2821.72,0.17,339.88,301.26
ID-2013-BS1138059-41577,TEC-CO-6009,23255,9,2991.1,0.07,-128.75,300.6
IN-2014-TC21295130-41962,OFF-AP-4505,28249,4,1798.68,0.17,86.64,300.5
RS-2014-JL5130108-41866,TEC-PH-3148,50458,4,2544.84,0.0,712.44,299.4
IN-2014-Dp1324066-41798,FUR-CH-4532,23257,2,951.72,0.0,228.36,299.12
IN-2015-NF1838511-42279,TEC-PH-5268,20612,4,2575.92,0.0,978.84,298.83
ES-2015-AS10090139-42062,OFF-AP-4745,11836,3,1699.83,0.0,84.96,298.77
IN-2014-EL137357-41943,FUR-BO-4861,20455,8,2634.55,0.1,116.95,298.63
IN-2014-FH1427559-41991,FUR-BO-3904,20872,11,3707.35,0.07,1554.43,298.44
IN-2015-LT1676558-42133,FUR-TA-5057,20428,5,4298.85,0.0,300.9,297.81
IN-2015-BN1147027-42189,OFF-AP-4964,24422,6,3417.48,0.0,854.28,297.2
ES-2013-BP11230120-41411,OFF-AP-3576,19814,4,2080.32,0.0,561.6,296.98
IN-2012-DM1352558-41123,TEC-PH-5813,29718,5,840.6,0.0,319.35,296.68
CA-2015-AB10105140-42267,TEC-PH-5625,38269,2,471.92,0.2,29.5,16.71
CD-2014-SM1032025-41684,OFF-ST-6033,48509,10,1288.8,0.0,90.0,296.08
IN-2013-PM191357-41417,FUR-BO-5971,30028,5,660.69,0.1,44.04,296.01
MW-2015-TS1143085-42220,OFF-AP-3874,43473,6,3234.24,0.0,970.2,295.74
MX-2014-TS2134018-41956,TEC-PH-3806,2006,5,2171.3,0.0,390.8,294.971
IN-2015-AM107057-42047,TEC-AC-4186,27780,9,2074.73,0.1,276.53,294.73
MX-2015-LS1724582-42319,TEC-PH-5355,7054,2,849.8,0.0,195.44,294.566
IN-2014-DR129407-41728,FUR-BO-5951,21344,3,1177.17,0.1,353.13,294.55
CA-2013-AB10105140-41585,OFF-ST-4281,40402,2,177.65,0.2,-28.87,14.93
CA-2015-AB10105140-42267,TEC-AC-6076,38268,2,89.58,0.2,4.48,12.35
IN-2014-CM1181597-41870,TEC-PH-5841,21328,9,2863.08,0.5,-458.19,293.78
ES-2015-FG1426045-42153,OFF-AP-3865,11232,5,1253.07,0.1,236.67,293.46
IR-2013-KN670560-41508,OFF-AP-3579,47098,6,3369.24,0.0,606.42,293.12
WA-2015-TB1152089-42190,TEC-AC-5224,48982,6,1464.12,0.0,439.2,293.07
IT-2013-GM1444091-41347,FUR-BO-3903,20230,7,1273.13,0.5,-993.2,291.93
CA-2015-AB10523-42139,OFF-AR-6111,43099,2,29.94,0.0,10.74,5.81
MX-2015-JB1540051-42263,TEC-CO-4592,2375,5,1258.78,0.002,375.78,291.631
IN-2015-JS1603097-42223,FUR-CH-5775,22855,7,2584.01,0.2,290.6,291.06
IN-2014-AM10705102-41891,TEC-CO-3707,28076,6,1482.39,0.35,68.31,290.69
MX-2015-SF2020039-42255,TEC-PH-5355,9435,3,1274.7,0.0,293.16,290.523
CA-2013-AB10105140-41585,OFF-ST-4457,40399,2,84.78,0.2,-16.96,5.8
MX-2013-JF1529531-41564,FUR-CH-5443,6019,9,2818.08,0.0,225.36,289.515
ID-2015-KH16510102-42052,FUR-CH-5441,24435,3,1046.25,0.25,-111.6,289.32
IN-2013-DL1333058-41328,TEC-PH-5840,22711,5,3187.2,0.0,541.8,289.17
IN-2013-KN163907-41611,FUR-CH-5378,21884,10,4099.68,0.1,956.58,288.98
IN-2013-SV2093527-41620,OFF-ST-5691,23285,5,703.35,0.0,260.1,288.75
IN-2015-MD178607-42171,TEC-CO-3598,20470,8,2293.49,0.1,509.57,288.63
ES-2013-LS1720045-41628,TEC-MA-6138,10558,9,1238.61,0.15,14.43,288.47
MX-2015-JM1586582-42137,FUR-CH-4656,4684,7,1715.06,0.2,300.08,288.103
CA-2015-AB10105140-42220,TEC-AC-4936,40504,3,39.82,0.2,7.47,5.7
IN-2015-CM124457-42315,FUR-CH-4531,31153,6,2841.66,0.0,852.48,287.24
IT-2014-SS20140104-41800,OFF-AP-4745,10458,12,3399.66,0.5,-3059.82,286.87
IN-2013-BW1111058-41404,TEC-MA-5014,29319,6,1607.76,0.0,482.22,286.74
IN-2014-JE1561058-41895,TEC-PH-5336,20851,5,840.15,0.0,260.4,286.67
IN-2014-GH1442527-41845,FUR-BO-3891,28704,3,1236.33,0.0,519.21,286.57
IN-2015-JK1609058-42288,OFF-AP-4958,25908,8,2488.56,0.0,348.24,286.53
MX-2012-SM2032036-41234,OFF-AP-3570,500,7,1124.26,0.2,252.9,286.463
CA-2013-AB10105140-41585,FUR-FU-6235,40400,5,64.96,0.6,-84.45,4.42
US-2015-GR1456082-42302,FUR-TA-5062,6415,3,726.72,0.2,-18.18,286.366
CA-2014-AB10105140-41672,OFF-ST-3360,36910,2,117.96,0.0,5.9,4.17
MA-2014-DH367577-41926,TEC-MA-6148,41520,6,1519.92,0.0,653.4,286.2
RS-2012-MM8280108-40953,TEC-CO-3686,50544,4,1279.32,0.0,319.8,286.19
IN-2015-SW2027558-42125,FUR-CH-4545,28702,5,723.3,0.0,122.85,286.01
IR-2012-PM913560-40978,TEC-PH-5268,42617,1,642.69,0.0,244.2,285.83
IN-2013-GH144257-41489,FUR-BO-3903,22628,8,2619.0,0.1,232.68,285.65
ID-2013-JM1586597-41628,OFF-AP-4967,22166,6,1704.87,0.5,-1023.03,285.61
ES-2013-CM1211564-41489,TEC-CO-4765,14084,7,1715.91,0.0,583.38,285.12
IN-2013-SC2084527-41445,TEC-PH-5839,22632,2,1278.0,0.0,460.08,284.81
MO-2014-GP474086-41678,OFF-AP-4731,47566,4,1234.56,0.0,246.84,284.7
ES-2012-AF1087014-41179,OFF-AP-4738,20228,8,4195.2,0.0,839.04,284.51
IT-2013-TS2150545-41448,FUR-BO-5786,15389,5,1765.4,0.1,-98.21,284.19
MX-2014-CR1273028-41993,FUR-TA-3420,189,3,1480.37,0.2,333.05,283.928
MX-2013-FH1436582-41558,TEC-PH-3148,6777,7,2968.98,0.0,89.04,283.685
ID-2012-BM115757-41149,FUR-TA-5071,26986,7,2301.14,0.3,-953.44,283.36
ES-2015-AH100308-42203,FUR-BO-3640,12764,3,1100.52,0.0,352.08,283.25
IN-2012-AG1049527-41248,TEC-CO-4790,28750,7,2518.95,0.0,553.98,283.09
ES-2015-BN11470139-42110,FUR-BO-5778,12215,5,996.3,0.0,119.55,282.58
CA-2015-AB10105140-42267,OFF-BI-5614,38270,4,18.18,0.7,-13.94,3.26
AU-2012-AG6758-41153,FUR-TA-4646,42837,1,922.95,0.0,341.49,282.09
ES-2014-SW2075545-41852,FUR-BO-4848,20009,5,1850.45,0.1,185.0,281.82
MX-2015-CS1246093-42259,FUR-BO-5940,2399,6,664.56,0.0,6.6,281.743
ES-2015-SK1999045-42222,TEC-AC-5896,10787,6,1547.1,0.0,340.2,280.54
IN-2015-MP18175144-42328,OFF-AP-4961,30273,5,2190.95,0.17,316.7,280.47
MX-2013-AG1090082-41398,OFF-AP-4508,2378,9,3242.88,0.0,324.18,279.53
MO-2013-AJ96086-41513,TEC-PH-5842,47985,4,2544.6,0.0,1246.8,279.11
UP-2014-MC7275137-41997,TEC-PH-3806,46433,4,2605.56,0.0,573.12,278.98
IT-2014-JF15295120-41668,OFF-ST-6033,19915,11,1271.46,0.1,-127.41,278.75
CA-2015-AB10523-42139,OFF-AR-5912,43100,2,34.02,0.0,14.28,2.83
SA-2012-MM7260110-41269,TEC-MA-6142,45798,4,1207.56,0.0,0.0,278.34
IN-2013-EJ13720113-41608,FUR-BO-3889,29802,5,2051.1,0.0,40.95,278.13
MX-2014-MS1736539-41780,TEC-PH-5355,2645,6,2544.24,0.0,992.16,277.925
CA-2013-AB10105140-41585,OFF-AR-5156,40398,3,23.64,0.2,5.32,2.04
ES-2015-DH13675139-42182,FUR-BO-5763,11975,3,1314.45,0.0,341.73,277.29
CA-2015-AB10105140-42267,OFF-ST-3078,38267,2,12.62,0.2,-2.52,1.94
MX-2014-HE1480018-41845,FUR-TA-4647,7666,2,980.32,0.2,110.28,276.713
CA-2015-AB10105140-42328,OFF-BI-4346,33849,2,21.96,0.0,10.76,1.6
IN-2012-SB2017027-41208,FUR-BO-4851,23278,6,2470.5,0.0,518.76,276.29
CA-2013-AB10105140-41585,OFF-BI-3308,40401,10,32.06,0.8,-51.3,1.59
IN-2013-VT2170092-41634,FUR-BO-5949,30694,2,877.02,0.0,105.24,275.91
CA-2012-AB10105140-41262,OFF-LA-3206,35579,1,3.69,0.0,1.73,1.39
IN-2013-BC1112592-41401,TEC-CO-4576,30581,6,1917.36,0.0,747.72,275.57
IN-2012-NF1859527-40916,TEC-MA-5548,20626,7,2173.5,0.0,260.82,275.52
CA-2014-AH10120140-41992,FUR-TA-4841,36955,5,377.45,0.5,-264.22,55.53
CA-2015-AH10120140-42103,OFF-PA-6497,35948,4,195.76,0.0,97.88,34.03
IT-2012-RB19330120-41077,FUR-BO-4860,16678,5,1814.25,0.0,653.1,274.63
ES-2013-CS11950124-41283,OFF-AP-3577,18994,5,1293.68,0.5,-776.33,274.58
ES-2015-BW11110120-42046,OFF-AP-3868,17903,5,2477.55,0.0,1040.55,273.88
CA-2012-AH10120140-41107,FUR-CH-5428,33399,4,259.14,0.2,-25.91,31.15
IN-2013-LW1682558-41376,TEC-CO-4789,25276,2,723.3,0.0,332.7,273.63
ES-2015-RD19585120-42007,TEC-CO-3681,19882,8,2097.12,0.0,188.64,273.57
CA-2015-AH10120140-42103,OFF-PA-6441,35947,5,244.55,0.0,114.94,25.05
IN-2015-BT1168066-42351,OFF-AP-4508,20685,6,3242.88,0.0,421.56,271.59
CA-2015-AH10120140-42188,OFF-PA-6361,38992,5,163.96,0.2,59.44,17.38
CA-2015-AH10120140-42234,TEC-AC-5097,37710,6,98.16,0.0,9.82,13.93
IT-2015-TB2117564-42284,FUR-BO-5972,16408,4,597.36,0.0,226.92,271.01
UP-2014-MD7860137-41810,OFF-AP-4498,43335,14,3955.14,0.0,1383.9,270.65
IN-2015-JH1618059-42196,FUR-BO-3887,20959,6,796.82,0.07,231.26,270.56
ES-2015-CC1214548-42118,TEC-AC-4186,13714,9,2305.26,0.0,922.05,270.26
MX-2012-XP2186539-41032,FUR-TA-4713,3875,10,2833.76,0.2,35.36,269.94
IN-2012-TS2137058-41187,OFF-AP-3575,23466,4,2077.32,0.0,581.64,269.89
MX-2015-ML1741031-42320,FUR-BO-3892,4452,7,1916.88,0.0,939.26,269.764
MX-2015-MY1829593-42355,FUR-BO-3903,1902,5,1212.5,0.0,606.2,269.525
CA-2015-AH10120140-42234,OFF-BI-4358,37709,3,102.93,0.0,48.38,10.69
ES-2014-BS1166545-41734,TEC-PH-3147,14178,3,1622.57,0.15,133.61,268.19
IN-2015-NL1831092-42266,TEC-CO-3706,30313,6,856.44,0.0,222.66,268.13
CA-2014-AH10120140-41992,OFF-BI-6345,36951,4,45.24,0.7,-30.16,7.16
IT-2015-CA1196548-42195,FUR-BO-5942,12075,9,1361.04,0.1,196.53,268.04
IN-2015-QJ1925527-42283,TEC-CO-3709,24075,9,3391.74,0.0,271.08,267.93
MX-2014-RE1945036-41791,TEC-PH-5841,6989,7,2375.3,0.2,-207.84,267.784
SF-2013-CP2085117-41506,FUR-BO-5972,47262,6,889.02,0.0,320.04,267.64
RS-2012-JK5730108-41150,FUR-TA-3759,48487,4,1782.48,0.0,873.36,266.4
ES-2013-HZ1495045-41612,TEC-CO-4568,14902,3,667.77,0.15,274.92,266.02
ID-2015-AR105707-42290,TEC-CO-4791,23910,5,1612.85,0.1,394.25,266.0
IT-2014-EH14005120-41992,OFF-ST-6248,17770,7,845.21,0.1,-9.49,265.85
